PROMO_ID,PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PROMO_PRICE,PROMO_TYPE,MODIFIED_DTTM,DELETE_FLG
59988,8000145055,9000050250,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
59989,8000145055,9000050250,,,07JAN2019,11MAR2019,458.41428571,1,28MAY2021:14:34:36,0
59990,8000145055,9000050250,,,29APR2019,12AUG2019,187.28742857,1,28MAY2021:14:34:36,0
59991,8000145055,9000050250,,,30SEP2019,13APR2020,290.456,1,28MAY2021:14:34:36,0
59992,8000145055,9000050250,,,27APR2020,15JUN2020,290.456,1,28MAY2021:14:34:36,0
60010,8000145055,9000051000,,,05SEP2016,03OCT2016,249.5,1,28MAY2021:14:34:36,0
60011,8000145055,9000051000,,,21NOV2016,28NOV2016,249.5,1,28MAY2021:14:34:36,0
60012,8000145055,9000051000,,,03JUL2017,31JUL2017,396.285714,1,28MAY2021:14:34:36,0
60013,8000145055,9000051000,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
60014,8000145055,9000051000,,,19FEB2018,26FEB2018,406.142857,1,28MAY2021:14:34:36,0
60015,8000145055,9000051000,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
60016,8000145055,9000051000,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
60017,8000145055,9000051000,,,08OCT2018,22OCT2018,399,1,28MAY2021:14:34:36,0
60018,8000145055,9000051000,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
60019,8000145055,9000051000,,,10DEC2018,10DEC2018,599,1,28MAY2021:14:34:36,0
60020,8000145055,9000051000,,,24DEC2018,24DEC2018,599,1,28MAY2021:14:34:36,0
60021,8000145055,9000051000,,,07JAN2019,11MAR2019,365.35714286,1,28MAY2021:14:34:36,0
60022,8000145055,9000051000,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
60023,8000145055,9000051000,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
60024,8000145055,9000051000,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
60394,8000145055,9000066000,,,03JUL2017,31JUL2017,396.142857,1,28MAY2021:14:34:36,0
60395,8000145055,9000066000,,,30OCT2017,13NOV2017,397,1,28MAY2021:14:34:36,0
60396,8000145055,9000066000,,,19FEB2018,26FEB2018,449,1,28MAY2021:14:34:36,0
60397,8000145055,9000066000,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
60398,8000145055,9000066000,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
60399,8000145055,9000066000,,,08OCT2018,22OCT2018,400.5,1,28MAY2021:14:34:36,0
60400,8000145055,9000066000,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
60401,8000145055,9000066000,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
60402,8000145055,9000066000,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
60403,8000145055,9000066000,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
60404,8000145055,9000066000,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
60405,8000145055,9000066000,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
60406,8000145055,9000066000,,,27APR2020,15JUN2020,399,1,28MAY2021:14:34:36,0
61103,8000145055,9000099755,,,19FEB2018,26FEB2018,,1,28MAY2021:14:34:36,0
61104,8000145055,9000099755,,,26MAR2018,02APR2018,449,1,28MAY2021:14:34:36,0
61105,8000145055,9000099755,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
61106,8000145055,9000099755,,,08OCT2018,22OCT2018,269.5,1,28MAY2021:14:34:36,0
61107,8000145055,9000099755,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
61108,8000145055,9000099755,,,10DEC2018,10DEC2018,256.71428571,1,28MAY2021:14:34:36,0
61109,8000145055,9000099755,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
61110,8000145055,9000099755,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
61111,8000145055,9000099755,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61112,8000145055,9000099755,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61113,8000145055,9000099755,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61135,8000145055,9000102750,,,08OCT2018,22OCT2018,269.5,1,28MAY2021:14:34:36,0
61136,8000145055,9000102750,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
61137,8000145055,9000102750,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
61138,8000145055,9000102750,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
61139,8000145055,9000102750,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
61140,8000145055,9000102750,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61141,8000145055,9000102750,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61142,8000145055,9000102750,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61143,8000145055,9000102755,,,23DEC2019,13APR2020,299,1,28MAY2021:14:34:36,0
61144,8000145055,9000102755,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61145,8000145055,9000102760,,,08OCT2018,22OCT2018,299.25,1,28MAY2021:14:34:36,0
61146,8000145055,9000102760,,,05NOV2018,26NOV2018,299.14285714,1,28MAY2021:14:34:36,0
61147,8000145055,9000102760,,,10DEC2018,10DEC2018,299.5,1,28MAY2021:14:34:36,0
61148,8000145055,9000102760,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
61149,8000145055,9000102760,,,07JAN2019,11MAR2019,427.14285714,1,28MAY2021:14:34:36,0
61150,8000145055,9000102760,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61151,8000145055,9000102760,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61152,8000145055,9000102760,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61153,8000145055,9000103500,,,30APR2018,28MAY2018,449,1,28MAY2021:14:34:36,0
61154,8000145055,9000103500,,,08OCT2018,22OCT2018,490.5,1,28MAY2021:14:34:36,0
61155,8000145055,9000103500,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
61156,8000145055,9000103500,,,10DEC2018,10DEC2018,363.67857143,1,28MAY2021:14:34:36,0
61157,8000145055,9000103500,,,24DEC2018,24DEC2018,385.07142857,1,28MAY2021:14:34:36,0
61158,8000145055,9000103500,,,07JAN2019,11MAR2019,272.3,1,28MAY2021:14:34:36,0
61159,8000145055,9000103500,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61160,8000145055,9000103500,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61161,8000145055,9000103500,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61387,8000145055,9000124504,,,05NOV2018,26NOV2018,299.5,1,28MAY2021:14:34:36,0
61388,8000145055,9000124504,,,10DEC2018,10DEC2018,599,1,28MAY2021:14:34:36,0
61389,8000145055,9000124504,,,24DEC2018,24DEC2018,299.5,1,28MAY2021:14:34:36,0
61390,8000145055,9000124504,,,07JAN2019,11MAR2019,299,1,28MAY2021:14:34:36,0
61391,8000145055,9000124504,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61392,8000145055,9000124504,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61393,8000145055,9000124504,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61421,8000145055,9000132750,,,01JUL2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61422,8000145055,9000132750,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61423,8000145055,9000132750,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61424,8000145055,9000132755,,,29APR2019,12AUG2019,187.06,1,28MAY2021:14:34:36,0
61425,8000145055,9000132755,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61426,8000145055,9000132755,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61445,8000145055,9000135750,,,30SEP2019,13APR2020,299,1,28MAY2021:14:34:36,0
61446,8000145055,9000135750,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61447,8000145055,9000136500,,,04NOV2019,13APR2020,299,1,28MAY2021:14:34:36,0
61448,8000145055,9000136500,,,27APR2020,15JUN2020,299,1,28MAY2021:14:34:36,0
61691,9000271526,5637144625,,,31JUL2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
61692,9000271526,5637144625,,,04DEC2017,29JAN2018,3858.225714,2,28MAY2021:14:34:36,0
61693,9000271526,5637144625,,,29JAN2018,29JAN2018,3858.225714,1,28MAY2021:14:34:36,0
61694,9000271526,5637144625,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
61695,9000271526,5637144625,,,26MAR2018,30APR2018,3674.5,1,28MAY2021:14:34:36,0
61696,9000271526,5637144625,,,02APR2018,28MAY2018,5511.75,2,28MAY2021:14:34:36,0
61697,9000271526,5637144625,,,29OCT2018,03DEC2018,4299.5,1,28MAY2021:14:34:36,0
61698,9000271526,5637144625,,,17DEC2018,31DEC2018,4299.5,1,28MAY2021:14:34:36,0
61699,9000271526,5637144625,,,18FEB2019,25FEB2019,4299.5,1,28MAY2021:14:34:36,0
61700,9000271526,5637144625,,,03JUN2019,01JUL2019,6242.1785714,1,28MAY2021:14:34:36,0
61701,9000271526,5637144625,,,29JUL2019,12AUG2019,9199,1,28MAY2021:14:34:36,0
61702,9000271526,5637144625,,,09SEP2019,30SEP2019,6899.25,1,28MAY2021:14:34:36,0
61703,9000271526,5637144625,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
61704,9000271526,5637144625,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
61705,9000271526,5637144625,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
61808,9000271526,5637144813,,,02OCT2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
61809,9000271526,5637144813,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
61810,9000271526,5637144813,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
61811,9000271526,5637144813,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
61812,9000271526,5637144813,,,26MAR2018,30APR2018,3674.5,1,28MAY2021:14:34:36,0
61813,9000271526,5637144813,,,02APR2018,28MAY2018,3936.964286,2,28MAY2021:14:34:36,0
61814,9000271526,5637144813,,,29OCT2018,03DEC2018,6449.25,1,28MAY2021:14:34:36,0
61815,9000271526,5637144813,,,17DEC2018,31DEC2018,6449.25,1,28MAY2021:14:34:36,0
61816,9000271526,5637144813,,,18FEB2019,25FEB2019,6449.25,1,28MAY2021:14:34:36,0
61817,9000271526,5637144813,,,03JUN2019,01JUL2019,6449.25,1,28MAY2021:14:34:36,0
61818,9000271526,5637144813,,,29JUL2019,12AUG2019,9199,1,28MAY2021:14:34:36,0
61819,9000271526,5637144813,,,09SEP2019,30SEP2019,4599.5,1,28MAY2021:14:34:36,0
61820,9000271526,5637144813,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
61821,9000271526,5637144813,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
61822,9000271526,5637144813,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
62276,9000271526,5637145298,,,07AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
62277,9000271526,5637145298,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
62278,9000271526,5637145298,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
62279,9000271526,5637145298,,,19FEB2018,12MAR2018,4409.4,1,28MAY2021:14:34:36,0
62280,9000271526,5637145298,,,26MAR2018,30APR2018,4409.4,1,28MAY2021:14:34:36,0
62281,9000271526,5637145298,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
62282,9000271526,5637145298,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
62283,9000271526,5637145298,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
62284,9000271526,5637145298,,,03JUN2019,01JUL2019,5519,1,28MAY2021:14:34:36,0
62285,9000271526,5637145298,,,29JUL2019,12AUG2019,9199,1,28MAY2021:14:34:36,0
62286,9000271526,5637145298,,,09SEP2019,30SEP2019,4599,1,28MAY2021:14:34:36,0
62287,9000271526,5637145298,,,04NOV2019,02DEC2019,4599,1,28MAY2021:14:34:36,0
62288,9000271526,5637145298,,,16DEC2019,06JAN2020,4599,1,28MAY2021:14:34:36,0
62289,9000271526,5637145298,,,02MAR2020,09MAR2020,4599,1,28MAY2021:14:34:36,0
62507,9000271526,5637145506,,,31JUL2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
62508,9000271526,5637145506,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
62509,9000271526,5637145506,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
62510,9000271526,5637145506,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
62511,9000271526,5637145506,,,26MAR2018,30APR2018,7349,1,28MAY2021:14:34:36,0
62512,9000271526,5637145510,,,14AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
62513,9000271526,5637145510,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
62514,9000271526,5637145510,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
62515,9000271526,5637145510,,,26MAR2018,30APR2018,4409.4,1,28MAY2021:14:34:36,0
62516,9000271526,5637145510,,,02APR2018,28MAY2018,5511.75,2,28MAY2021:14:34:36,0
62517,9000271526,5637145510,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
62518,9000271526,5637145510,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
62519,9000271526,5637145510,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
62520,9000271526,5637145510,,,03JUN2019,01JUL2019,6132.6666667,1,28MAY2021:14:34:36,0
62521,9000271526,5637145510,,,29JUL2019,12AUG2019,3363.3825,1,28MAY2021:14:34:36,0
62522,9000271526,5637145510,,,09SEP2019,30SEP2019,9199,1,28MAY2021:14:34:36,0
62523,9000271526,5637145510,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
62524,9000271526,5637145510,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
62525,9000271526,5637145510,,,02MAR2020,09MAR2020,4599.5714286,1,28MAY2021:14:34:36,0
62526,9000271526,5637145514,,,31JUL2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
62527,9000271526,5637145514,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
62528,9000271526,5637145514,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
62529,9000271526,5637145514,,,26MAR2018,30APR2018,7349,1,28MAY2021:14:34:36,0
62530,9000271526,5637145514,,,29OCT2018,03DEC2018,6449.25,1,28MAY2021:14:34:36,0
62531,9000271526,5637145514,,,17DEC2018,31DEC2018,6449.25,1,28MAY2021:14:34:36,0
62532,9000271526,5637145514,,,18FEB2019,25FEB2019,6449.25,1,28MAY2021:14:34:36,0
62533,9000271526,5637145514,,,02MAR2020,02MAR2020,,1,28MAY2021:14:34:36,0
62745,9000271526,5637145681,,,18SEP2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
62746,9000271526,5637145681,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
62747,9000271526,5637145681,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
62748,9000271526,5637145681,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
62749,9000271526,5637145681,,,26MAR2018,30APR2018,4409.4,1,28MAY2021:14:34:36,0
62750,9000271526,5637145681,,,02APR2018,28MAY2018,4409.4,2,28MAY2021:14:34:36,0
62751,9000271526,5637145681,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
62752,9000271526,5637145681,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
62753,9000271526,5637145681,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
62754,9000271526,5637145681,,,03JUN2019,01JUL2019,6209.33,1,28MAY2021:14:34:36,0
62755,9000271526,5637145681,,,29JUL2019,12AUG2019,6209.33,1,28MAY2021:14:34:36,0
62756,9000271526,5637145681,,,09SEP2019,30SEP2019,6209.33,1,28MAY2021:14:34:36,0
62757,9000271526,5637145681,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
62758,9000271526,5637145681,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
62759,9000271526,5637145681,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
62961,9000271526,5637145838,,,28AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
62962,9000271526,5637145838,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
62963,9000271526,5637145838,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
62964,9000271526,5637145838,,,26MAR2018,30APR2018,3674.5,1,28MAY2021:14:34:36,0
62965,9000271526,5637145838,,,02APR2018,28MAY2018,3674.5,2,28MAY2021:14:34:36,0
62966,9000271526,5637145838,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
62967,9000271526,5637145838,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
62968,9000271526,5637145838,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
62969,9000271526,5637145838,,,03JUN2019,01JUL2019,9199,1,28MAY2021:14:34:36,0
62970,9000271526,5637145838,,,29JUL2019,12AUG2019,9199,1,28MAY2021:14:34:36,0
62971,9000271526,5637145838,,,09SEP2019,30SEP2019,9199,1,28MAY2021:14:34:36,0
62972,9000271526,5637145838,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
62973,9000271526,5637145838,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
62974,9000271526,5637145838,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
63987,9000271526,5637146282,,,31JUL2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
63988,9000271526,5637146282,,,29JAN2018,29JAN2018,4225.677143,1,28MAY2021:14:34:36,0
63989,9000271526,5637146282,,,19FEB2018,12MAR2018,4409.4,1,28MAY2021:14:34:36,0
63990,9000271526,5637146282,,,26MAR2018,30APR2018,4409.4,1,28MAY2021:14:34:36,0
63991,9000271526,5637146282,,,29OCT2018,03DEC2018,4299.5,1,28MAY2021:14:34:36,0
63992,9000271526,5637146282,,,17DEC2018,31DEC2018,4299.5,1,28MAY2021:14:34:36,0
63993,9000271526,5637146282,,,18FEB2019,25FEB2019,4299.5,1,28MAY2021:14:34:36,0
63994,9000271526,5637146282,,,03JUN2019,01JUL2019,6899.25,1,28MAY2021:14:34:36,0
63995,9000271526,5637146282,,,29JUL2019,12AUG2019,8410.5142857,1,28MAY2021:14:34:36,0
63996,9000271526,5637146282,,,09SEP2019,30SEP2019,4599.5,1,28MAY2021:14:34:36,0
63997,9000271526,5637146282,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
63998,9000271526,5637146282,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
63999,9000271526,5637146282,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
64000,9000271526,5637146285,,,31JUL2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
64001,9000271526,5637146285,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
64002,9000271526,5637146285,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
64003,9000271526,5637146285,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
64004,9000271526,5637146285,,,26MAR2018,30APR2018,7349,1,28MAY2021:14:34:36,0
64005,9000271526,5637146285,,,02APR2018,28MAY2018,7086.535714,2,28MAY2021:14:34:36,0
64006,9000271526,5637146285,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
64007,9000271526,5637146285,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
64008,9000271526,5637146285,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
64009,9000271526,5637146285,,,03JUN2019,01JUL2019,6899.25,1,28MAY2021:14:34:36,0
64010,9000271526,5637146285,,,29JUL2019,12AUG2019,9199,1,28MAY2021:14:34:36,0
64011,9000271526,5637146285,,,09SEP2019,30SEP2019,9199,1,28MAY2021:14:34:36,0
64012,9000271526,5637146285,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
64013,9000271526,5637146285,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
64014,9000271526,5637146285,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
64015,9000271526,5637146288,,,07AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
64016,9000271526,5637146288,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
64017,9000271526,5637146288,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
64018,9000271526,5637146288,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
64019,9000271526,5637146288,,,26MAR2018,30APR2018,3674.5,1,28MAY2021:14:34:36,0
64020,9000271526,5637146288,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
64021,9000271526,5637146288,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
64022,9000271526,5637146288,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
64023,9000271526,5637146288,,,03JUN2019,01JUL2019,6899.25,1,28MAY2021:14:34:36,0
64024,9000271526,5637146288,,,29JUL2019,12AUG2019,4599.5,1,28MAY2021:14:34:36,0
64025,9000271526,5637146288,,,09SEP2019,30SEP2019,4599.5,1,28MAY2021:14:34:36,0
64026,9000271526,5637146288,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
64027,9000271526,5637146288,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
64028,9000271526,5637146288,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
64029,9000271526,5637146297,,,31JUL2017,31JUL2017,3674.5,1,28MAY2021:14:34:36,0
64030,9000271526,5637146297,,,04SEP2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
64031,9000271526,5637146297,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
64032,9000271526,5637146297,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
64033,9000271526,5637146297,,,26MAR2018,30APR2018,3674.5,1,28MAY2021:14:34:36,0
64034,9000271526,5637146303,,,07AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
64035,9000271526,5637146303,,,04DEC2017,29JAN2018,3674.5,2,28MAY2021:14:34:36,0
64036,9000271526,5637146303,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
64037,9000271526,5637146303,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
64038,9000271526,5637146303,,,26MAR2018,30APR2018,4409.4,1,28MAY2021:14:34:36,0
64039,9000271526,5637146303,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
64040,9000271526,5637146303,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
64041,9000271526,5637146303,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
64042,9000271526,5637146303,,,03JUN2019,01JUL2019,6242.1785714,1,28MAY2021:14:34:36,0
64043,9000271526,5637146303,,,29JUL2019,12AUG2019,7096.3714286,1,28MAY2021:14:34:36,0
64044,9000271526,5637146303,,,09SEP2019,30SEP2019,6899.25,1,28MAY2021:14:34:36,0
64045,9000271526,5637146303,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
64046,9000271526,5637146303,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
64047,9000271526,5637146303,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
64261,9000271526,5637146393,,,14AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
64262,9000271526,5637146393,,,29JAN2018,29JAN2018,3674.5,1,28MAY2021:14:34:36,0
64263,9000271526,5637146393,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
64264,9000271526,5637146393,,,26MAR2018,30APR2018,3834.26087,1,28MAY2021:14:34:36,0
64265,9000271526,5637146393,,,02APR2018,28MAY2018,5931.692857,2,28MAY2021:14:34:36,0
64266,9000271526,5637146393,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
64267,9000271526,5637146393,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
64268,9000271526,5637146393,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
64269,9000271526,5637146393,,,03JUN2019,01JUL2019,6132.6666667,1,28MAY2021:14:34:36,0
64270,9000271526,5637146393,,,29JUL2019,12AUG2019,6195.244898,1,28MAY2021:14:34:36,0
64271,9000271526,5637146393,,,09SEP2019,30SEP2019,6242.1785714,1,28MAY2021:14:34:36,0
64272,9000271526,5637146393,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
64273,9000271526,5637146393,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
64274,9000271526,5637146393,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
64740,9000271526,5637147254,,,09OCT2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
64741,9000271526,5637147254,,,29JAN2018,29JAN2018,4593.128571,1,28MAY2021:14:34:36,0
64742,9000271526,5637147254,,,19FEB2018,12MAR2018,3674.5,1,28MAY2021:14:34:36,0
64743,9000271526,5637147254,,,26MAR2018,30APR2018,2449.666667,1,28MAY2021:14:34:36,0
64744,9000271526,5637147254,,,29OCT2018,03DEC2018,5159,1,28MAY2021:14:34:36,0
64745,9000271526,5637147254,,,17DEC2018,31DEC2018,5159,1,28MAY2021:14:34:36,0
64746,9000271526,5637147254,,,18FEB2019,25FEB2019,5159,1,28MAY2021:14:34:36,0
64747,9000271526,5637147254,,,03JUN2019,01JUL2019,5979.58,1,28MAY2021:14:34:36,0
64748,9000271526,5637147254,,,29JUL2019,12AUG2019,5979.58,1,28MAY2021:14:34:36,0
64749,9000271526,5637147254,,,09SEP2019,30SEP2019,4599.5,1,28MAY2021:14:34:36,0
64750,9000271526,5637147254,,,04NOV2019,02DEC2019,4599.5,1,28MAY2021:14:34:36,0
64751,9000271526,5637147254,,,16DEC2019,06JAN2020,4599.5,1,28MAY2021:14:34:36,0
64752,9000271526,5637147254,,,02MAR2020,09MAR2020,4599.5,1,28MAY2021:14:34:36,0
65105,9000271526,5637147471,,,28AUG2017,11DEC2017,3674.5,1,28MAY2021:14:34:36,0
