PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PRICE,PRICE_TYPE,MODIFIED_DTTM,DELETE_FLG
8000054507,9000034500,,,07APR2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000034500,,,07APR2018,31DEC2154,2040.07,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000034500,,,07APR2018,31DEC2154,1241.28,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000048775,,,12FEB2016,25AUG2019,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000048775,,,12FEB2016,25AUG2019,1947.80,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000048775,,,12FEB2016,25AUG2019,1192.95,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000050250,,,04AUG2016,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000050250,,,04AUG2016,31DEC2154,1554.05,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000050250,,,04AUG2016,31DEC2154,1205.26,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000051000,,,27AUG2016,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000051000,,,27AUG2016,31DEC2154,2040.84,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000051000,,,27AUG2016,31DEC2154,1173.73,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000066000,,,01MAY2017,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000066000,,,01MAY2017,31DEC2154,2061.50,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000066000,,,01MAY2017,31DEC2154,1152.56,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000099755,,,27DEC2017,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000099755,,,27DEC2017,31DEC2154,2043.79,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000099755,,,27DEC2017,31DEC2154,1115.84,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000102750,,,16JUL2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000102750,,,16JUL2018,31DEC2154,2069.83,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000102750,,,16JUL2018,31DEC2154,1169.38,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000102755,,,10DEC2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000102755,,,10DEC2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000102755,,,10DEC2019,31DEC2154,1168.44,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000102760,,,30JUN2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000102760,,,30JUN2018,31DEC2154,2084.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000102760,,,30JUN2018,31DEC2154,1173.19,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000103500,,,20APR2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000103500,,,20APR2018,31DEC2154,2048.24,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000103500,,,20APR2018,31DEC2154,1255.54,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000111025,,,18MAY2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000111025,,,18MAY2018,31DEC2154,2028.72,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000111025,,,18MAY2018,31DEC2154,1013.71,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000124504,,,01NOV2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000124504,,,01NOV2018,31DEC2154,2072.53,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000124504,,,01NOV2018,31DEC2154,1169.88,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000132750,,,08JUN2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000132750,,,08JUN2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000132750,,,08JUN2019,31DEC2154,1096.14,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000132755,,,05MAY2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000132755,,,05MAY2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000132755,,,05MAY2019,31DEC2154,1124.46,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000135750,,,27AUG2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000135750,,,27AUG2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000135750,,,27AUG2019,31DEC2154,1253.57,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,9000136500,,,07NOV2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,9000136500,,,07NOV2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,9000136500,,,07NOV2019,31DEC2154,1311.88,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637144813,,,16JAN2014,22NOV2019,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637144813,,,16JAN2014,22NOV2019,8349.00,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637144813,,,16JAN2014,22NOV2019,4992.46,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637145298,,,15JAN2014,31AUG2019,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637145298,,,15JAN2014,31AUG2019,6361.59,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637145298,,,15JAN2014,31AUG2019,4668.19,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637145298,,,27NOV2019,31DEC2154,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637145298,,,27NOV2019,31DEC2154,6799.00,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637145298,,,27NOV2019,31DEC2154,4727.37,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637145506,,,09JAN2014,26MAY2018,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637145506,,,09JAN2014,26MAY2018,8199.00,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637145506,,,09JAN2014,26MAY2018,4428.92,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637145510,,,17JAN2014,02SEP2020,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637145510,,,17JAN2014,02SEP2020,8396.01,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637145510,,,17JAN2014,02SEP2020,4574.11,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637145514,,,17APR2014,19DEC2018,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637145514,,,17APR2014,19DEC2018,8199.00,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637145514,,,17APR2014,19DEC2018,3987.70,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637145681,,,22APR2014,29NOV2019,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637145681,,,22APR2014,29NOV2019,8330.25,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637145681,,,22APR2014,29NOV2019,4096.85,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637146282,,,23JAN2014,31DEC2154,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637146282,,,23JAN2014,31DEC2154,8425.47,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637146282,,,23JAN2014,31DEC2154,4412.86,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637146285,,,10JAN2014,01JUN2020,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637146285,,,10JAN2014,01JUN2020,8330.25,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637146285,,,10JAN2014,01JUN2020,4958.70,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637146288,,,16JAN2014,31DEC2154,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637146288,,,16JAN2014,31DEC2154,8402.57,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637146288,,,16JAN2014,31DEC2154,4882.50,COST IN TT AD,28MAY2021:14:34:36,0
8000089444,5637146303,,,15JAN2014,02JUN2020,3753.00,PRIME COST,28MAY2021:14:34:36,0
8000089444,5637146303,,,15JAN2014,02JUN2020,8395.07,COST IN TT BD,28MAY2021:14:34:36,0
8000089444,5637146303,,,15JAN2014,02JUN2020,4381.29,COST IN TT AD,28MAY2021:14:34:36,0
